Time (Sec);S7;S19;S9;S5;S1;S6;S12;S14;S16;S13;S17;S21;S2;S15;S8;S20;S4;S11;S10;S3;S18;S22;
1.4033333333333333;99.99879999999996;99.99879999999996;99.79650879999996;99.79650879999996;150.0;99.79650879999996;99.99879999999996;99.79650879999996;99.99879999999996;99.99879999999996;99.79650879999996;99.99879999999996;99.79650879999996;99.99879999999996;99.99879999999996;99.79650879999996;99.79650879999996;99.79650879999996;99.99879999999996;99.79650879999996;99.99879999999996;99.99879999999996;
1.5033333333333332;99.99869999999996;99.99869999999996;99.79640879999995;99.79640879999995;150.0;99.79640879999995;99.99869999999996;99.79640879999995;99.99869999999996;99.99869999999996;99.79640879999995;99.99869999999996;99.79640879999995;99.99869999999996;99.99869999999996;99.79640879999995;99.79640879999995;99.79640879999995;99.99869999999996;99.79640879999995;99.99869999999996;99.99869999999996;
1.603333333333333;99.99859999999995;99.99859999999995;99.79630879999995;99.79630879999995;150.0;99.79630879999995;99.99859999999995;99.79630879999995;99.99859999999995;99.99859999999995;99.79630879999995;99.99859999999995;99.79630879999995;99.99859999999995;99.99859999999995;99.79630879999995;99.79630879999995;99.79630879999995;99.99859999999995;99.79630879999995;99.99859999999995;99.99859999999995;
1.703333333333333;99.99849999999995;99.99849999999995;99.79620879999995;99.79620879999995;150.0;99.79620879999995;99.99849999999995;99.79620879999995;99.99849999999995;99.99849999999995;99.79620879999995;99.99849999999995;99.79620879999995;99.99849999999995;99.99849999999995;99.79620879999995;99.79620879999995;99.79620879999995;99.99849999999995;99.79620879999995;99.99849999999995;99.99849999999995;
1.8033333333333328;99.99839999999995;99.99839999999995;99.79610879999994;99.79610879999994;150.0;99.79610879999994;99.99839999999995;99.79610879999994;99.99839999999995;99.99839999999995;99.79610879999994;99.99839999999995;99.79610879999994;99.99839999999995;99.99839999999995;99.79610879999994;99.79610879999994;99.79610879999994;99.99839999999995;99.79610879999994;99.99839999999995;99.99839999999995;
1.9033333333333327;99.99829999999994;99.99829999999994;99.79600879999994;99.79600879999994;150.0;99.79600879999994;99.99829999999994;99.79600879999994;99.99829999999994;99.99829999999994;99.79600879999994;99.99829999999994;99.79600879999994;99.99829999999994;99.99829999999994;99.79600879999994;99.79600879999994;99.79600879999994;99.99829999999994;99.79600879999994;99.99829999999994;99.99829999999994;
2.0033333333333325;99.99819999999994;99.99819999999994;99.79590879999994;99.79590879999994;150.0;99.79590879999994;99.99819999999994;99.79590879999994;99.99819999999994;99.99819999999994;99.79590879999994;99.99819999999994;99.79590879999994;99.99819999999994;99.99819999999994;99.79590879999994;99.79590879999994;99.79590879999994;99.99819999999994;99.79590879999994;99.99819999999994;99.99819999999994;
2.1033333333333326;99.99809999999994;99.99809999999994;99.79580879999993;99.79580879999993;150.0;99.79580879999993;99.99809999999994;99.79580879999993;99.99809999999994;99.99809999999994;99.79580879999993;99.99809999999994;99.79580879999993;99.99809999999994;99.99809999999994;99.79580879999993;99.79580879999993;99.79580879999993;99.99809999999994;99.79580879999993;99.99809999999994;99.99809999999994;
2.2033333333333323;99.99799999999993;99.99799999999993;99.79570879999993;99.79570879999993;150.0;99.79570879999993;99.99799999999993;99.79570879999993;99.99799999999993;99.99799999999993;99.79570879999993;99.99799999999993;99.79570879999993;99.99799999999993;99.99799999999993;99.79570879999993;99.79570879999993;99.79570879999993;99.99799999999993;99.79570879999993;99.99799999999993;99.99799999999993;
2.3033333333333323;99.99799999999993;99.99799999999993;99.79560879999993;99.79560879999993;150.0;99.79560879999993;99.99799999999993;99.79560879999993;99.99799999999993;99.99799999999993;99.79560879999993;99.99799999999993;99.79560879999993;99.99799999999993;99.99799999999993;99.79560879999993;99.79560879999993;99.79560879999993;99.99799999999993;99.79560879999993;99.99799999999993;99.99799999999993;
2.4033333333333324;99.99789999999993;99.99789999999993;99.79560879999993;99.79560879999993;150.0;99.79560879999993;99.99789999999993;99.79560879999993;99.99789999999993;99.99789999999993;99.79560879999993;99.99789999999993;99.79560879999993;99.99789999999993;99.99789999999993;99.79560879999993;99.79560879999993;99.79560879999993;99.99789999999993;99.79560879999993;99.99789999999993;99.99789999999993;
2.5033333333333325;99.99779999999993;99.99779999999993;99.79550879999992;99.79550879999992;150.0;99.79550879999992;99.99779999999993;99.79550879999992;99.99779999999993;99.99779999999993;99.79550879999992;99.99779999999993;99.79550879999992;99.99779999999993;99.99779999999993;99.79550879999992;99.79550879999992;99.79550879999992;99.99779999999993;99.79550879999992;99.99779999999993;99.99779999999993;
2.6033333333333326;99.99769999999992;99.99769999999992;99.79540879999992;99.79540879999992;150.0;99.79540879999992;99.99769999999992;99.79540879999992;99.99769999999992;99.99769999999992;99.79540879999992;99.99769999999992;99.79540879999992;99.99769999999992;99.99769999999992;99.79540879999992;99.79540879999992;99.79540879999992;99.99769999999992;99.79540879999992;99.99769999999992;99.99769999999992;
2.7033333333333323;99.99759999999992;99.99759999999992;99.79530879999992;99.79530879999992;150.0;99.79530879999992;99.99759999999992;99.79530879999992;99.99759999999992;99.99759999999992;99.79530879999992;99.99759999999992;99.79530879999992;99.99759999999992;99.99759999999992;99.79530879999992;99.79530879999992;99.79530879999992;99.99759999999992;99.79530879999992;99.99759999999992;99.99759999999992;
2.8033333333333323;99.99749999999992;99.99749999999992;99.79520879999991;99.79520879999991;150.0;99.79520879999991;99.99749999999992;99.79520879999991;99.99749999999992;99.99749999999992;99.79520879999991;99.99749999999992;99.79520879999991;99.99749999999992;99.99749999999992;99.79520879999991;99.79520879999991;99.79520879999991;99.99749999999992;99.79520879999991;99.99749999999992;99.99749999999992;
2.903333333333332;99.99739999999991;99.99739999999991;99.79510879999991;99.79510879999991;150.0;99.79510879999991;99.99739999999991;99.79510879999991;99.99739999999991;99.99739999999991;99.79510879999991;99.99739999999991;99.79510879999991;99.99739999999991;99.99739999999991;99.79510879999991;99.79510879999991;99.79510879999991;99.99739999999991;99.79510879999991;99.99739999999991;99.99739999999991;
3.003333333333332;99.99729999999991;99.99729999999991;99.7950087999999;99.7950087999999;150.0;99.7950087999999;99.99729999999991;99.7950087999999;99.99729999999991;99.99729999999991;99.7950087999999;99.99729999999991;99.7950087999999;99.99729999999991;99.99729999999991;99.7950087999999;99.7950087999999;99.7950087999999;99.99729999999991;99.7950087999999;99.99729999999991;99.99729999999991;
3.1033333333333317;99.9971999999999;99.9971999999999;99.7949087999999;99.7949087999999;150.0;99.7949087999999;99.9971999999999;99.7949087999999;99.9971999999999;99.9971999999999;99.7949087999999;99.9971999999999;99.7949087999999;99.9971999999999;99.9971999999999;99.7949087999999;99.7949087999999;99.7949087999999;99.9971999999999;99.7949087999999;99.9971999999999;99.9971999999999;
3.2033333333333314;99.9970999999999;99.9970999999999;99.7948087999999;99.7948087999999;150.0;99.7948087999999;99.9970999999999;99.7948087999999;99.9970999999999;99.9970999999999;99.7948087999999;99.9970999999999;99.7948087999999;99.9970999999999;99.9970999999999;99.7948087999999;99.7948087999999;99.7948087999999;99.9970999999999;99.7948087999999;99.9970999999999;99.9970999999999;
3.303333333333331;99.9969999999999;99.9969999999999;99.7947087999999;99.7947087999999;150.0;99.7947087999999;99.9969999999999;99.7947087999999;99.9969999999999;99.9969999999999;99.7947087999999;99.9969999999999;99.7947087999999;99.9969999999999;99.9969999999999;99.7947087999999;99.7947087999999;99.7947087999999;99.9969999999999;99.7947087999999;99.9969999999999;99.9969999999999;
3.4033333333333307;99.9969999999999;99.9969999999999;99.79460879999989;99.79460879999989;150.0;99.79460879999989;99.9969999999999;99.79460879999989;99.9969999999999;99.9969999999999;99.79460879999989;99.9969999999999;99.79460879999989;99.9969999999999;99.9969999999999;99.79460879999989;99.79460879999989;99.79460879999989;99.9969999999999;99.79460879999989;99.9969999999999;99.9969999999999;
3.5033333333333307;99.9968999999999;99.9968999999999;99.79460879999989;99.79460879999989;150.0;99.79460879999989;99.9968999999999;99.79460879999989;99.9968999999999;99.9968999999999;99.79460879999989;99.9968999999999;99.79460879999989;99.9968999999999;99.9968999999999;99.79460879999989;99.79460879999989;99.79460879999989;99.9968999999999;99.79460879999989;99.9968999999999;99.9968999999999;
3.603333333333331;99.9967999999999;99.9967999999999;99.79450879999989;99.79450879999989;150.0;99.79450879999989;99.9967999999999;99.79450879999989;99.9967999999999;99.9967999999999;99.79450879999989;99.9967999999999;99.79450879999989;99.9967999999999;99.9967999999999;99.79450879999989;99.79450879999989;99.79450879999989;99.9967999999999;99.79450879999989;99.9967999999999;99.9967999999999;
3.703333333333331;99.99669999999989;99.99669999999989;99.79440879999989;99.79440879999989;150.0;99.79440879999989;99.99669999999989;99.79440879999989;99.99669999999989;99.99669999999989;99.79440879999989;99.99669999999989;99.79440879999989;99.99669999999989;99.99669999999989;99.79440879999989;99.79440879999989;99.79440879999989;99.99669999999989;99.79440879999989;99.99669999999989;99.99669999999989;
3.8033333333333306;99.99659999999989;99.99659999999989;99.79430879999988;99.79430879999988;150.0;99.79430879999988;99.99659999999989;99.79430879999988;99.99659999999989;99.99659999999989;99.79430879999988;99.99659999999989;99.79430879999988;99.99659999999989;99.99659999999989;99.79430879999988;99.79430879999988;99.79430879999988;99.99659999999989;99.79430879999988;99.99659999999989;99.99659999999989;
3.9033333333333307;99.99649999999988;99.99649999999988;99.79420879999988;99.79420879999988;150.0;99.79420879999988;99.99649999999988;99.79420879999988;99.99649999999988;99.99649999999988;99.79420879999988;99.99649999999988;99.79420879999988;99.99649999999988;99.99649999999988;99.79420879999988;99.79420879999988;99.79420879999988;99.99649999999988;99.79420879999988;99.99649999999988;99.99649999999988;
4.00333333333333;99.99639999999988;99.99639999999988;99.79410879999988;99.79410879999988;150.0;99.79410879999988;99.99639999999988;99.79410879999988;99.99639999999988;99.99639999999988;99.79410879999988;99.99639999999988;99.79410879999988;99.99639999999988;99.99639999999988;99.79410879999988;99.79410879999988;99.79410879999988;99.99639999999988;99.79410879999988;99.99639999999988;99.99639999999988;
4.10333333333333;99.99629999999988;99.99629999999988;99.79400879999987;99.79400879999987;150.0;99.79400879999987;99.99629999999988;99.79400879999987;99.99629999999988;99.99629999999988;99.79400879999987;99.99629999999988;99.79400879999987;99.99629999999988;99.99629999999988;99.79400879999987;99.79400879999987;99.79400879999987;99.99629999999988;99.79400879999987;99.99629999999988;99.99629999999988;
4.20333333333333;99.99619999999987;99.99619999999987;99.79390879999987;99.79390879999987;150.0;99.79390879999987;99.99619999999987;99.79390879999987;99.99619999999987;99.99619999999987;99.79390879999987;99.99619999999987;99.79390879999987;99.99619999999987;99.99619999999987;99.79390879999987;99.79390879999987;99.79390879999987;99.99619999999987;99.79390879999987;99.99619999999987;99.99619999999987;
4.303333333333328;99.99609999999987;99.99609999999987;99.79380879999987;99.79380879999987;150.0;99.79380879999987;99.99609999999987;99.79380879999987;99.99609999999987;99.99609999999987;99.79380879999987;99.99609999999987;99.79380879999987;99.99609999999987;99.99609999999987;99.79380879999987;99.79380879999987;99.79380879999987;99.99609999999987;99.79380879999987;99.99609999999987;99.99609999999987;
4.403333333333327;99.99599999999987;99.99599999999987;99.79370879999986;99.79370879999986;150.0;99.79370879999986;99.99599999999987;99.79370879999986;99.99599999999987;99.99599999999987;99.79370879999986;99.99599999999987;99.79370879999986;99.99599999999987;99.99599999999987;99.79370879999986;99.79370879999986;99.79370879999986;99.99599999999987;99.79370879999986;99.99599999999987;99.99599999999987;
4.503333333333327;99.99599999999987;99.99599999999987;99.79360879999986;99.79360879999986;150.0;99.79360879999986;99.99599999999987;99.79360879999986;99.99599999999987;99.99599999999987;99.79360879999986;99.99599999999987;99.79360879999986;99.99599999999987;99.99599999999987;99.79360879999986;99.79360879999986;99.79360879999986;99.99599999999987;99.79360879999986;99.99599999999987;99.99599999999987;
4.603333333333326;99.99589999999986;99.99589999999986;99.79360879999986;99.79360879999986;150.0;99.79360879999986;99.99589999999986;99.79360879999986;99.99589999999986;99.99589999999986;99.79360879999986;99.99589999999986;99.79360879999986;99.99589999999986;99.99589999999986;99.79360879999986;99.79360879999986;99.79360879999986;99.99589999999986;99.79360879999986;99.99589999999986;99.99589999999986;
4.703333333333326;99.99579999999986;99.99579999999986;99.79350879999986;99.79350879999986;150.0;99.79350879999986;99.99579999999986;99.79350879999986;99.99579999999986;99.99579999999986;99.79350879999986;99.99579999999986;99.79350879999986;99.99579999999986;99.99579999999986;99.79350879999986;99.79350879999986;99.79350879999986;99.99579999999986;99.79350879999986;99.99579999999986;99.99579999999986;
4.803333333333326;99.99569999999986;99.99569999999986;99.79340879999985;99.79340879999985;150.0;99.79340879999985;99.99569999999986;99.79340879999985;99.99569999999986;99.99569999999986;99.79340879999985;99.99569999999986;99.79340879999985;99.99569999999986;99.99569999999986;99.79340879999985;99.79340879999985;99.79340879999985;99.99569999999986;99.79340879999985;99.99569999999986;99.99569999999986;
4.903333333333325;99.99559999999985;99.99559999999985;99.79330879999985;99.79330879999985;150.0;99.79330879999985;99.99559999999985;99.79330879999985;99.99559999999985;99.99559999999985;99.79330879999985;99.99559999999985;99.79330879999985;99.99559999999985;99.99559999999985;99.79330879999985;99.79330879999985;99.79330879999985;99.99559999999985;99.79330879999985;99.99559999999985;99.99559999999985;
5.003333333333324;99.99549999999985;99.99549999999985;99.79320879999985;99.79320879999985;150.0;99.79320879999985;99.99549999999985;99.79320879999985;99.99549999999985;99.99549999999985;99.79320879999985;99.99549999999985;99.79320879999985;99.99549999999985;99.99549999999985;99.79320879999985;99.79320879999985;99.79320879999985;99.99549999999985;99.79320879999985;99.99549999999985;99.99549999999985;
5.103333333333323;99.99539999999985;99.99539999999985;99.79310879999984;99.79310879999984;150.0;99.79310879999984;99.99539999999985;99.79310879999984;99.99539999999985;99.99539999999985;99.79310879999984;99.99539999999985;99.79310879999984;99.99539999999985;99.99539999999985;99.79310879999984;99.79310879999984;99.79310879999984;99.99539999999985;99.79310879999984;99.99539999999985;99.99539999999985;
5.2033333333333225;99.99529999999984;99.99529999999984;99.79300879999984;99.79300879999984;150.0;99.79300879999984;99.99529999999984;99.79300879999984;99.99529999999984;99.99529999999984;99.79300879999984;99.99529999999984;99.79300879999984;99.99529999999984;99.99529999999984;99.79300879999984;99.79300879999984;99.79300879999984;99.99529999999984;99.79300879999984;99.99529999999984;99.99529999999984;
5.303333333333322;99.99519999999984;99.99519999999984;99.79290879999984;99.79290879999984;150.0;99.79290879999984;99.99519999999984;99.79290879999984;99.99519999999984;99.99519999999984;99.79290879999984;99.99519999999984;99.79290879999984;99.99519999999984;99.99519999999984;99.79290879999984;99.79290879999984;99.79290879999984;99.99519999999984;99.79290879999984;99.99519999999984;99.99519999999984;
5.403333333333321;99.99509999999984;99.99509999999984;99.79280879999983;99.79280879999983;150.0;99.79280879999983;99.99509999999984;99.79280879999983;99.99509999999984;99.99509999999984;99.79280879999983;99.99509999999984;99.79280879999983;99.99509999999984;99.99509999999984;99.79280879999983;99.79280879999983;99.79280879999983;99.99509999999984;99.79280879999983;99.99509999999984;99.99509999999984;
5.50333333333332;99.99499999999983;99.99499999999983;99.79270879999983;99.79270879999983;150.0;99.79270879999983;99.99499999999983;99.79270879999983;99.99499999999983;99.99499999999983;99.79270879999983;99.99499999999983;99.79270879999983;99.99499999999983;99.99499999999983;99.79270879999983;99.79270879999983;99.79270879999983;99.99499999999983;99.79270879999983;99.99499999999983;99.99499999999983;
5.603333333333319;99.99499999999983;99.99499999999983;99.79260879999983;99.79260879999983;150.0;99.79260879999983;99.99499999999983;99.79260879999983;99.99499999999983;99.99499999999983;99.79260879999983;99.99499999999983;99.79260879999983;99.99499999999983;99.99499999999983;99.79260879999983;99.79260879999983;99.79260879999983;99.99499999999983;99.79260879999983;99.99499999999983;99.99499999999983;
5.70333333333332;99.99489999999983;99.99489999999983;99.79260879999983;99.79260879999983;150.0;99.79260879999983;99.99489999999983;99.79260879999983;99.99489999999983;99.99489999999983;99.79260879999983;99.99489999999983;99.79260879999983;99.99489999999983;99.99489999999983;99.79260879999983;99.79260879999983;99.79260879999983;99.99489999999983;99.79260879999983;99.99489999999983;99.99489999999983;
5.8033333333333195;99.99479999999983;99.99479999999983;99.79250879999982;99.79250879999982;150.0;99.79250879999982;99.99479999999983;99.79250879999982;99.99479999999983;99.99479999999983;99.79250879999982;99.99479999999983;99.79250879999982;99.99479999999983;99.99479999999983;99.79250879999982;99.79250879999982;99.79250879999982;99.99479999999983;99.79250879999982;99.99479999999983;99.99479999999983;
5.903333333333319;99.99469999999982;99.99469999999982;99.79240879999982;99.79240879999982;150.0;99.79240879999982;99.99469999999982;99.79240879999982;99.99469999999982;99.99469999999982;99.79240879999982;99.99469999999982;99.79240879999982;99.99469999999982;99.99469999999982;99.79240879999982;99.79240879999982;99.79240879999982;99.99469999999982;99.79240879999982;99.99469999999982;99.99469999999982;
6.000000000000001;99.99459999999982;99.99459999999982;99.79230879999982;99.79230879999982;150.0;99.79230879999982;99.99459999999982;99.79230879999982;99.99459999999982;99.99459999999982;99.79230879999982;99.99459999999982;99.79230879999982;99.99459999999982;99.99459999999982;99.79230879999982;99.79230879999982;99.79230879999982;99.99459999999982;99.79230879999982;99.99459999999982;99.99459999999982;
6.1033333333333175;99.85810319999982;99.85810319999982;99.65581199999981;99.65581199999981;150.0;99.65581199999981;99.99449999999982;99.79220879999981;99.99449999999982;99.99449999999982;99.79220879999981;99.85810319999982;99.79220879999981;99.99449999999982;99.99449999999982;99.79220879999981;99.65581199999981;99.65581199999981;99.99449999999982;99.79220879999981;99.85810319999982;99.99449999999982;
6.243289333333316;99.72160639999981;99.72160639999981;99.51931519999981;99.51931519999981;150.0;99.51931519999981;99.99439999999981;99.79210879999981;99.99439999999981;99.99439999999981;99.79210879999981;99.72160639999981;99.79210879999981;99.99439999999981;99.99439999999981;99.79210879999981;99.51931519999981;99.51931519999981;99.99439999999981;99.79210879999981;99.72160639999981;99.99439999999981;
6.353289333333316;99.58510959999981;99.58510959999981;99.3828183999998;99.3828183999998;150.0;99.3828183999998;99.99429999999981;99.7920087999998;99.99429999999981;99.99429999999981;99.7920087999998;99.58510959999981;99.7920087999998;99.99429999999981;99.99429999999981;99.7920087999998;99.3828183999998;99.3828183999998;99.99429999999981;99.7920087999998;99.58510959999981;99.99429999999981;
6.463289333333315;99.44861279999981;99.44861279999981;99.2463215999998;99.2463215999998;150.0;99.2463215999998;99.99419999999981;99.7919087999998;99.99419999999981;99.99419999999981;99.7919087999998;99.44861279999981;99.7919087999998;99.99419999999981;99.99419999999981;99.7919087999998;99.2463215999998;99.2463215999998;99.99419999999981;99.7919087999998;99.44861279999981;99.99419999999981;
6.573289333333315;99.3121159999998;99.3121159999998;99.1098247999998;99.1098247999998;150.0;99.1098247999998;99.9940999999998;99.7918087999998;99.9940999999998;99.9940999999998;99.7918087999998;99.3121159999998;99.7918087999998;99.9940999999998;99.9940999999998;99.7918087999998;99.1098247999998;99.1098247999998;99.9940999999998;99.7918087999998;99.3121159999998;99.9940999999998;
6.603333333333314;99.3120159999998;99.3120159999998;98.9733279999998;98.9733279999998;150.0;98.9733279999998;99.9939999999998;99.7917087999998;99.9939999999998;99.9939999999998;99.7917087999998;99.3120159999998;99.7917087999998;99.9939999999998;99.9939999999998;99.7917087999998;98.9733279999998;98.9733279999998;99.9939999999998;99.7917087999998;99.3120159999998;99.9939999999998;
6.703333333333314;99.1756191999998;99.1756191999998;98.83683119999979;98.83683119999979;150.0;98.83683119999979;99.9939999999998;99.79160879999979;99.9939999999998;99.9939999999998;99.79160879999979;99.1756191999998;99.79160879999979;99.9939999999998;99.9939999999998;99.79160879999979;98.83683119999979;98.83683119999979;99.9939999999998;99.79160879999979;99.1756191999998;99.9939999999998;
6.803289333333313;99.0391223999998;99.0391223999998;98.83683119999979;98.83683119999979;150.0;98.83683119999979;99.9938999999998;99.79160879999979;99.9938999999998;99.9938999999998;99.79160879999979;99.0391223999998;99.79160879999979;99.9938999999998;99.9938999999998;99.79160879999979;98.83683119999979;98.83683119999979;99.9938999999998;99.79160879999979;99.0391223999998;99.9938999999998;
6.903289333333313;98.9026255999998;98.9026255999998;98.70033439999979;98.70033439999979;150.0;98.70033439999979;99.9937999999998;99.79150879999979;99.9937999999998;99.9937999999998;99.79150879999979;98.9026255999998;99.79150879999979;99.9937999999998;99.9937999999998;99.79150879999979;98.70033439999979;98.70033439999979;99.9937999999998;99.79150879999979;98.9026255999998;99.9937999999998;
7.013289333333312;98.76612879999979;98.76612879999979;98.56383759999979;98.56383759999979;150.0;98.56383759999979;99.99369999999979;99.79140879999979;99.99369999999979;99.99369999999979;99.79140879999979;98.76612879999979;99.79140879999979;99.99369999999979;99.99369999999979;99.79140879999979;98.56383759999979;98.56383759999979;99.99369999999979;99.79140879999979;98.76612879999979;99.99369999999979;
7.123289333333312;98.62963199999979;98.62963199999979;98.42734079999978;98.42734079999978;150.0;98.42734079999978;99.99359999999979;99.79130879999978;99.99359999999979;99.99359999999979;99.79130879999978;98.62963199999979;99.79130879999978;99.99359999999979;99.99359999999979;99.79130879999978;98.42734079999978;98.42734079999978;99.99359999999979;99.79130879999978;98.62963199999979;99.99359999999979;
7.233289333333311;98.49313519999978;98.49313519999978;98.29084399999978;98.29084399999978;150.0;98.29084399999978;99.99349999999978;99.79120879999978;99.99349999999978;99.99349999999978;99.79120879999978;98.49313519999978;99.79120879999978;99.99349999999978;99.99349999999978;99.79120879999978;98.29084399999978;98.29084399999978;99.99349999999978;99.79120879999978;98.49313519999978;99.99349999999978;
7.343289333333311;98.35663839999978;98.35663839999978;98.15434719999978;98.15434719999978;150.0;98.15434719999978;99.99339999999978;99.79110879999978;99.99339999999978;99.99339999999978;99.79110879999978;98.35663839999978;99.79110879999978;99.99339999999978;99.99339999999978;99.79110879999978;98.15434719999978;98.15434719999978;99.99339999999978;99.79110879999978;98.35663839999978;99.99339999999978;
7.45328933333331;98.22014159999978;98.22014159999978;98.01785039999977;98.01785039999977;150.0;98.01785039999977;99.99329999999978;99.79100879999977;99.99329999999978;99.99329999999978;99.79100879999977;98.22014159999978;99.79100879999977;99.99329999999978;99.99329999999978;99.79100879999977;98.01785039999977;98.01785039999977;99.99329999999978;99.79100879999977;98.22014159999978;99.99329999999978;
7.5632893333333095;98.08364479999977;98.08364479999977;97.88135359999977;97.88135359999977;150.0;97.88135359999977;99.99319999999977;99.79090879999977;99.99319999999977;99.99319999999977;99.79090879999977;98.08364479999977;99.79090879999977;99.99319999999977;99.99319999999977;99.79090879999977;97.88135359999977;97.88135359999977;99.99319999999977;99.79090879999977;98.08364479999977;99.99319999999977;
7.673289333333309;97.94714799999977;97.94714799999977;97.74485679999977;97.74485679999977;150.0;97.74485679999977;99.99309999999977;99.79080879999977;99.99309999999977;99.99309999999977;99.79080879999977;97.94714799999977;99.79080879999977;99.99309999999977;99.99309999999977;99.79080879999977;97.74485679999977;97.74485679999977;99.99309999999977;99.79080879999977;97.94714799999977;99.99309999999977;
